epoch;dice_coeff;loss;my_bce_loss;my_dice_loss;val_dice_coeff;val_loss;val_my_bce_loss;val_my_dice_loss
0;0.25341086504889315;1.8702942543342465;0.7421560443815638;0.9763644581935444;0.252960304915905;1.8455371300379435;0.7436850090821584;0.973702589670817
0;0.273353352165613;1.7152488016691365;0.657725704986541;0.9675621947304147;0.38074068327744803;1.2823571880658469;0.43807486494382225;0.7939178546269735
1;0.39604041102479715;1.3172655281473378;0.5235256938660731;0.7601349808153559;0.4979486405849457;1.0171253939469656;0.37759256958961485;0.6221599797407786
2;0.3762556316911197;1.3619677776195964;0.6074428406895184;0.748779614929293;0.4217201381921768;1.178424221277237;0.47652462919553124;0.7048708766698837
3;0.44007755547273353;1.1720366907901452;0.5104595735424855;0.6564946887923069;0.5643452112873395;0.8924700011809666;0.3869667480389277;0.5054460520545642
4;0.6314604795369946;0.7630973179809383;0.34233821268941533;0.40965100121302683;0.6309178402026494;0.7413145860036214;0.3549994890888532;0.3821717659632365
5;0.7254122935357641;0.6003937599111776;0.2627835624286386;0.32181970555274214;0.6707249730825424;0.6835317229231198;0.31373226816455524;0.3687918240825335
6;0.7704716539773785;0.5298354601273771;0.23151341044023388;0.2801404421935316;0.6382045527299245;0.73478557964166;0.3006164583067099;0.442107226451238
0;0.3267890566074457;1.51805649771065;0.5704402207839684;0.8873231054329481;0.49146801680326463;1.0219588994979858;0.35723656018575034;0.6565497547388077
1;0.5627176254438083;0.9155533641088204;0.39087297083413014;0.5206215407271855;0.6899422536293666;0.7096627722183864;0.33891248852014544;0.37730205605427425
2;0.7241760033075927;0.6035427492661555;0.26703449448601146;0.3283370266683766;0.6592820972204209;0.7314096530278523;0.35858188942074776;0.3773081719875336
3;0.7472185405795692;0.5603845945147218;0.2443024386025843;0.30963944155173223;0.7330630332231521;0.574367779493332;0.2558726541697979;0.3217704633871714
4;0.7853654437377805;0.4904300489875137;0.21149793282517645;0.26983224337951084;0.5057469894488652;0.9123252501090368;0.3915900776783625;0.5554150183995564
5;0.7844098229877284;0.4894868056060838;0.20903497247300187;0.27225441778780984;0.7258108148972193;0.59066222012043;0.26568853557109834;0.34060771986842153
6;0.8203540600714136;0.41809911549579903;0.1806139291004568;0.23163208395975535;0.7671342660983403;0.5061152532696724;0.23247392351428667;0.2773448703189691
7;0.8196657370837008;0.42367367739560174;0.1806838709983181;0.23505295232915488;0.7979481776555379;0.43400297065575916;0.16636329106986522;0.27700700412193935
8;0.8200188039756212;0.41163879779518625;0.17301767924037137;0.23248678348103508;0.7427804082632065;0.5746762538949649;0.24654969274997712;0.34349108760555586
9;0.8442786443428915;0.3696494887842507;0.15640469078646332;0.20664959529139956;0.7840458671251933;0.46389668186505634;0.19520985235770544;0.27972561369339627
10;0.8380845360091476;0.37266315214458057;0.15993578732013702;0.20799815013516146;0.8322481383879979;0.3820395906766256;0.1580013560752074;0.23124604125817616
11;0.852130050053362;0.3521799238734558;0.14759761861479673;0.19949420010212993;0.779159939289093;0.49070698966582615;0.2335882579286893;0.2681647626062234
12;0.8485642852353268;0.3500621781119558;0.15040034983978898;0.1958203091606742;0.7914278040329615;0.4522288496295611;0.2161762389043967;0.242077932258447
13;0.863445095351485;0.321345253679596;0.13407666973586455;0.18266136925972876;0.8272285828987758;0.39494749208291374;0.17643439484139284;0.22624369859695434
14;0.8681167100296646;0.31601609167505484;0.13161388515937525;0.1801327987283957;0.8210322290658951;0.38536275426546734;0.17163958388070266;0.21953078458706538
15;0.8567829762325913;0.3329706246979901;0.14115370977975306;0.18840384123022438;0.8354412257671356;0.3839856445789337;0.17624830442170303;0.215379066268603
16;0.8543938061252969;0.33336131293021265;0.14371176580058748;0.18805801367661992;0.8153687357902527;0.42910241782665254;0.18690570468703907;0.25285724848508834
17;0.8689092866709975;0.3102031827095102;0.1283275321064914;0.17772285008161773;0.8313860982656479;0.3704884921511014;0.16592812861005465;0.21377811804413796
18;0.8782942891120911;0.2911011395884342;0.12030562282097144;0.16730665995693597;0.8569538553555807;0.3404940863450368;0.15195280263821284;0.19680971254905064
19;0.8867176551310743;0.27571097187331467;0.11245228189852882;0.15806960558793584;0.8679459194342295;0.36220115671555203;0.16529861589272818;0.20497190281748773
20;0.8965270187033981;0.26146728179005324;0.10593345081891681;0.15153856703736743;0.848586481809616;0.34558461358149845;0.1401051032046477;0.21055858259399732
21;0.89724322274083;0.2538688289703893;0.10163833684913937;0.14803530623922584;0.8501998394727707;0.358364333709081;0.15289963918427626;0.21143401116132737
22;0.8950921140733312;0.2541124838419625;0.10177423716446415;0.14945423572522695;0.8615111221869787;0.35967265218496325;0.1540709177652995;0.21120965108275414
23;0.8992538510775957;0.255142836724637;0.10289414300293219;0.14876033054267773;0.8511875698963801;0.36947857240835824;0.15972162149846553;0.21616155182321867
24;0.9008263774582597;0.24640154862990143;0.09471477348296369;0.1471443094740637;0.8528324902057648;0.3618120128909747;0.15991880757113297;0.20789886514345804
25;0.9014061410896114;0.2457681383143683;0.09722571629175886;0.14445809000095383;0.8402916073799134;0.3927322114507357;0.17034196083744366;0.22771892050902048
26;0.9007535430251575;0.25148524747031636;0.1022727413744223;0.1456085596172536;0.8625794053077698;0.33419344822565716;0.14818080849945545;0.19179942682385445
27;0.9009870500838171;0.2465204092689225;0.09720693750032147;0.1441985273153567;0.8529839217662811;0.36236269523700076;0.15983835719525813;0.20838528474171955
28;0.8999726063892489;0.2488888530824028;0.09967840800336639;0.14572833643340674;0.8523968319098155;0.3661819259325663;0.16257436263064542;0.2102089670797189
29;0.900358469271269;0.2507618869670102;0.10001993502994053;0.1461054698609915;0.8506026228268941;0.3570713793238004;0.15446684348086517;0.20941627994179726
30;0.9015323309624781;0.24946180596703388;0.10037661224725794;0.14567950190823586;0.8530265281597773;0.3619872589906057;0.15964293579260508;0.20820181344946226
31;0.902700912756998;0.2440039848328614;0.09629782307587686;0.14373676710930028;0.8850894093513488;0.2974378158648809;0.12560006082057953;0.1748366490006447
32;0.9006612129875871;0.24581410748059632;0.09625513917293216;0.1447216451290201;0.8416475256284078;0.4061011383930842;0.18337525328000387;0.2296968122323354
33;0.8998969822633461;0.24860252525474205;0.09873950092091424;0.1457535005250915;0.8530271470546722;0.3620335971315702;0.1596633903682232;0.20822471727927525
34;0.8996783709916912;0.24868845762532266;0.09886894546082763;0.14550518494893294;0.8608469744523366;0.34922973016897835;0.1567207407206297;0.19766543606917064
35;0.9011016097225126;0.2491240069636556;0.09949794703270079;0.1452752034195134;0.8650210897127787;0.3275412475069364;0.14470321076611678;0.18828266337513924
36;0.8999603591004356;0.2485018004281599;0.0987089255244517;0.14548312271105462;0.8530249247948328;0.36203790654738743;0.15966538103918235;0.20822694028417268
37;0.9022733549602696;0.24467743273641243;0.09705112037844345;0.14357700137818447;0.8558721403280894;0.33233504792054497;0.15202256254851818;0.18490432401498158
38;0.9030459078608967;0.24289232297021834;0.09554983130427169;0.1427234983468642;0.8317479252815246;0.4319957544406255;0.19686887972056866;0.2441600056986014
39;0.9017269293792912;0.24818267416758616;0.0979732333331323;0.14574907652911592;0.8530249069134395;0.3620379105210304;0.15966529436409474;0.2082270450890064
40;0.9053555091873544;0.24327070516396743;0.094683919743192;0.14345456397191422;0.8590782850980758;0.36226503054300946;0.1570793494582176;0.2103350100417932
41;0.8999472480328357;0.24915767656486543;0.10009364437189747;0.14524291315283933;0.8661944369475046;0.3215526243050893;0.13913287495573362;0.1876672903696696
42;0.9021982330767835;0.24463130313842024;0.09623965443890603;0.14486816293392024;0.8530249168475469;0.36203791002432506;0.15966529386738937;0.20822704037030537
43;0.8997290090459292;0.25165344164019726;0.10137068170321281;0.14581493153923847;0.8805338621139527;0.31028407663106916;0.1355632036924362;0.1792604958017667
44;0.9006716545488014;0.2496142846639039;0.10012874337004833;0.14536492892953215;0.8383159021536509;0.40690421213706335;0.18272763937711717;0.23006798202792803
45;0.9019332044437284;0.2471387383268505;0.09698286565539778;0.1453843268214679;0.8530249168475469;0.3620379085342089;0.15966529361903667;0.20822704484065374
46;0.9024098994301968;0.24516387607474796;0.09875094823417116;0.14258387868033082;0.8606847852468491;0.34308892786502837;0.14631450039645036;0.20198887710769972
47;0.9032779228491862;0.2430580115464867;0.09497226327352348;0.14358110072427108;0.8357159197330475;0.3946003740032514;0.167946203922232;0.2323576922218005
48;0.8996978626876581;0.25216684411050844;0.10284672781336503;0.14558735782982873;0.8530249168475469;0.3620379085342089;0.15966529361903667;0.20822704484065374
49;0.9005865171307423;0.24960580388786363;0.10032830245365373;0.14561303530926586;0.8580348541339239;0.3409360925356547;0.1454748570919037;0.20027292693654697
50;0.8992851488902921;0.24779752568631877;0.09848652080800689;0.145236322503598;0.8402831355730692;0.40719338208436967;0.18207376139859358;0.23181030228734018
51;0.9016175143054275;0.24533477285113492;0.09670119757046465;0.1447147212189729;0.8530249168475469;0.3620379085342089;0.15966529361903667;0.20822704484065374
52;0.9016176799281699;0.24989068795178757;0.1008492908669544;0.1454663731035639;0.8490957031647365;0.38048029094934466;0.16984548680484296;0.21663837085167567
53;0.899747117132437;0.24742039983145525;0.09777421980607705;0.1447237858884647;0.8504707922538122;0.36437781105438866;0.16244342910746734;0.2090843752026558
