epoch;dice_coeff;loss;val_dice_coeff;val_loss
33;0.907192165734338;0.09280783426566203;0.8302819867928822;0.16971801122029623
34;0.9080686862351465;0.09193131376485356;0.8335353116194407;0.1664646863937378
35;0.90624309758671;0.09375690241329006;0.8692611614863078;0.13073883851369222
36;0.9065011593162037;0.09349884068379637;0.8301186978816986;0.1698813041051229
37;0.9093385016331907;0.09066149836680928;0.8118990043799083;0.18810099760691326
38;0.9063467735149822;0.09365322648501787;0.8508848031361897;0.14911519686381022
39;0.9055505776014484;0.09444942239855157;0.8300366242726643;0.1699633757273356
40;0.9075040993143301;0.09249590068566994;0.8571019093195598;0.14289809068044027
41;0.9060670655281817;0.09393293447181826;0.8488664786020915;0.15113352139790853
42;0.9073106802877833;0.09268931971221674;0.8381487687428792;0.16185123125712078
43;0.9065134857521683;0.09348651424783175;0.8154946307341258;0.18450537125269573
44;0.9060177900752083;0.09398220992479168;0.859396775563558;0.14060322443644205
45;0.9067465594557466;0.0932534405442535;0.8364659627278646;0.16353403727213542
46;0.9109113998100405;0.08908860018995941;0.8391517519950866;0.16084824800491332
47;0.9082615473231331;0.09173845267686688;0.8401033163070679;0.15989668369293214
48;0.9112982329775076;0.08870176702249245;0.8379429578781128;0.1620570421218872
49;0.9061057274458838;0.09389427255411617;0.8444151322046916;0.15558486779530842
50;0.907909692310896;0.09209030768910392;0.8223372459411621;0.17766275405883789
51;0.9070004654712365;0.09299953452876357;0.8321190774440765;0.16788092056910198
52;0.9067020142664675;0.09329798573353251;0.8415838917096455;0.1584161082903544
53;0.9097704672422565;0.09022953275774347;0.847010213136673;0.15298978885014852
54;0.9059752685124757;0.09402473148752431;0.8303262670834859;0.16967373291651408
55;0.9043568343412681;0.09564316565873193;0.8222740093866984;0.1777259906133016
56;0.9067993154291247;0.09320068457087533;0.8751494487126669;0.12485055128733318
57;0.9081713322733269;0.09182866772667306;0.8355593204498291;0.1644406795501709
58;0.9062785897098604;0.09372141029013963;0.8110396444797516;0.1889603535334269
59;0.9034178901891239;0.09658210981087606;0.8536333680152893;0.1463666319847107
60;0.910100130761256;0.08989986923874402;0.8380946715672811;0.1619053284327189
61;0.9066932113444219;0.09330678865557811;0.8311298569043477;0.16887014309565226
62;0.908312831745773;0.09168716825422693;0.8399349172910054;0.16006508270899455
63;0.9052385355605453;0.09476146443945463;0.8295086701711019;0.1704913298288981
64;0.9074603495050649;0.09253965049493508;0.8395752012729645;0.160424800713857
65;0.9081831271531152;0.0918168728468848;0.8405556162198384;0.15944438378016154
66;0.9070013595409081;0.09299864045909194;0.8319844126701355;0.1680155873298645
67;0.9098048219915296;0.09019517800847038;0.847336208820343;0.15266379117965698
68;0.9061779252818374;0.09382207471816266;0.8360204597314199;0.16397954225540162
69;0.9061983540409901;0.09380164595900989;0.8303609987099966;0.16963900327682496
70;0.9071903248302272;0.09280967516977279;0.8131181677182515;0.18688183228174846
71;0.9062842472654874;0.09371575273451258;0.8317785223325094;0.16822147766749065
72;0.9059439438288329;0.0940560561711671;0.8309190273284912;0.1690809726715088
73;0.9063536808138988;0.0936463191861012;0.8302364806334178;0.16976351737976075
74;0.9067941425276584;0.09320585747234157;0.8709251999855041;0.12907480001449584
75;0.9085689704926287;0.09143102950737124;0.8295368711153667;0.17046312888463339
76;0.9056972177302252;0.09430278226977488;0.8101914087931316;0.1898085912068685
77;0.9059078947442477;0.09409210525575232;0.8478076120217641;0.15219238996505738
78;0.906025517182272;0.09397448281772801;0.8311436553796132;0.16885634660720825
79;0.9072749448604271;0.0927250551395729;0.8459042032559713;0.15409579674402873
80;0.9068908017189776;0.09310919828102236;0.8259714166323344;0.1740285833676656
81;0.9074645403955803;0.09253545960441964;0.8366102536519369;0.16338974634806316
82;0.9109285952614956;0.08907140473850438;0.8681477387746175;0.1318522612253825
83;0.9067558411692009;0.09324415883079903;0.828841507434845;0.17115849256515503
84;0.9068363318677808;0.09316366813221916;0.836792528629303;0.16320747137069702
85;0.90694281703136;0.09305718296863993;0.8202840069929759;0.17971599102020264
86;0.9072587685506852;0.0927412314493148;0.8346380313237508;0.1653619686762492
87;0.9015277653444008;0.09847223465559912;0.8310851295789082;0.1689148704210917
88;0.9075937964877144;0.09240620351228558;0.8309942424297333;0.16900575955708821
89;0.9038252166060151;0.09617478339398494;0.8520312428474426;0.14796875715255736
90;0.9058198655237917;0.0941801344762083;0.8363924105962117;0.16360758940378825
91;0.9089160561561584;0.09108394384384155;0.8109994510809581;0.18900055090586346
92;0.9058064007368244;0.0941935992631756;0.8059708515803019;0.19402914841969807
93;0.9062541860048888;0.09374581399511119;0.8353827794392904;0.16461722056070963
94;0.9075458782618163;0.0924541217381837;0.7980140646298727;0.20198593537012735
95;0.9091989827937768;0.09080101720622329;0.814683218797048;0.18531678120295206
96;0.9064219095667855;0.09357809043321454;0.8313091576099396;0.16869084040323892
97;0.9067432978114144;0.09325670218858563;0.8672449986139933;0.13275500138600668
98;0.9082534987418378;0.09174650125816221;0.8432291428248088;0.15677085717519124
99;0.9081797433681176;0.09182025663188247;0.8355231960614522;0.16447680393854777
