epoch;dice_coeff;loss;val_dice_coeff;val_loss
41;0.8432125214670525;0.2897692918777466;0.7819791316986084;0.3894826720158259
42;0.8430170231178159;0.291294873188265;0.759220152720809;0.5070987115303676
43;0.8436252548069251;0.2941912754637296;0.7951540589332581;0.40133648614088696
44;0.8453696824488093;0.2907847983182454;0.7575114620228608;0.5888311366240183
45;0.84542002736545;0.28649608668733817;0.759220152720809;0.5070987115303676
46;0.8453645930915582;0.28738437238775316;0.7824419435113669;0.4708357612291972
47;0.844724889661445;0.2875999278220974;0.7404422156512738;0.6019816190004349
48;0.8423402988519825;0.2936532841842683;0.759220152720809;0.5070987115303676
49;0.8458398775976212;0.28847921737393395;0.7727315879116455;0.47812734842300414
50;0.8411025590583926;0.29138089166801484;0.7416968636214734;0.6142129749059677
51;0.8443425224452722;0.2881701803598248;0.759220152720809;0.5070987115303676
52;0.8457141367138409;0.29183222426742805;0.7620700931797425;0.5109371324380239
53;0.8395942679194154;0.2937837777445551;0.7399003680795431;0.5299489339192708
54;0.8435162256975643;0.28723536627214463;0.759220152720809;0.5070987115303676
55;0.8436139538639882;0.28763164164590055;0.7743604894727468;0.4897320369879405
56;0.8435264825820923;0.28559352939978977;0.7372780895481507;0.5285967985788981
57;0.8457226250015322;0.29461712921496297;0.759220152720809;0.5070987115303676
58;0.8440263911348874;0.28872879960986436;0.7791781795521577;0.5671014954646428
59;0.8452224946412884;0.2891439876106919;0.7324627812951803;0.5400856345891952
60;0.8446233551033208;0.290999246058894;0.759220152720809;0.5070987115303676
61;0.8412591111464579;0.2921269311279547;0.7665442065646251;0.4964171806971232
62;0.8445471471450368;0.2866700719125935;0.7503431435674429;0.5130929231643677
63;0.8410467446827498;0.2889574667225119;0.759220152720809;0.5070987115303676
64;0.8441481707526035;0.2930056755049307;0.7516918099174897;0.5063344210386276
65;0.838901403497477;0.2924597466089686;0.7812882880369822;0.41136292219161985
66;0.8429922275855893;0.2880782746389264;0.759220152720809;0.5070987115303676
67;0.8455500895859765;0.28594493010982136;0.7542134436468283;0.5937692721684774
68;0.8449359628997866;0.2882377467438823;0.7567966219037772;0.5053671389818192
69;0.8474259166443934;0.2898900450253096;0.759220152720809;0.5070987115303676
70;0.8434257922602482;0.29008008906098665;0.7550685243060191;0.5091661701599757
71;0.8475485546667068;0.28251427601351115;0.7797028005123139;0.40357964436213173
72;0.8439717239043751;0.28911432019266925;0.759220152720809;0.5070987115303676
73;0.8432467809466065;0.29273931706537965;0.7430682993183534;0.5249454448620479
74;0.842313781136372;0.29114033807007994;0.7787059088548024;0.4103983382383982
75;0.84453127276702;0.2929093937893383;0.759220152720809;0.5070987115303676
76;0.8406573905319464;0.289470057079538;0.735785020639499;0.6129574378331503
77;0.8391442899821234;0.29537721564535235;0.7505439933389425;0.5219165523846944
78;0.8433238179957281;0.29169894620531894;0.759220152720809;0.5070987115303676
79;0.8433986394131769;0.2894410537403138;0.7751644428819418;0.48446123898029325
80;0.8407693280548346;0.2914613905500193;0.7568421519050995;0.5169676681359608
81;0.8418716358356788;0.2897531446374831;0.759220152720809;0.5070987115303676
82;0.8394738264748307;0.2893461587487674;0.7213325675576925;0.5526813834905624
83;0.8452588774141718;0.2879219802676654;0.7574335114409526;0.5018977175156275
84;0.8459890479924249;0.2932313240942408;0.759220152720809;0.5070987115303676
85;0.8421179442132105;0.28420540702636127;0.7719458695501089;0.48826579650243124
86;0.8399123476176965;0.2950570966865196;0.7633342401434978;0.4939651201168696
87;0.8440952086057819;0.2908579629586368;0.759220152720809;0.5070987115303676
88;0.845444385634094;0.28888512091314206;0.7346596253414949;0.6101899007956187
89;0.846676733650145;0.28265381812072193;0.7695985949287812;0.49719027380148567
90;0.8451614145372734;0.29129372121857816;0.759220152720809;0.5070987115303676
91;0.8439825660869723;0.2926563400714124;0.7715870658556621;0.4123560200134913
92;0.8442098801253272;0.2875316191892155;0.7888602077960968;0.381139345963796
93;0.8415742956224035;0.2941803380114133;0.759220152720809;0.5070987115303676
94;0.8462164460635576;0.28634008117875115;0.7308953122546276;0.5369045635064443
95;0.8403714313858845;0.29554218273670946;0.7557237045218547;0.5070833146572113
96;0.8444015994423726;0.28893442671807085;0.759220152720809;0.5070987115303676
97;0.8420098717095422;0.2898652640278222;0.754854557539026;0.5139611413081487
98;0.8465053527081599;0.28469904524381046;0.7596825278053682;0.496017199754715
99;0.841937560527051;0.2948841311526103;0.759220152720809;0.5070987115303676
