epoch;dice_coeff;loss;my_bce_loss;my_dice_loss;val_dice_coeff;val_loss;val_my_bce_loss;val_my_dice_loss
0;0.2661564040975452;1.6089594957739486;0.6531129825659313;0.9933861081036295;0.33225768903891245;1.363816757996877;0.5098680287599564;0.9041480501492818
1;0.36106390280347644;1.23647874964718;0.44155686166276575;0.8412677573959857;0.37094091922044753;1.299432384967804;0.5096202184756596;0.8514383892218272
2;0.43127535982250675;1.064517341461419;0.44133804509748564;0.6822355541698171;0.4580122768878937;0.9623736679553986;0.44033027390638985;0.596180631717046
3;0.642007424870962;0.682991063817408;0.3214901783097829;0.40941284448526705;0.683970711628596;0.6257587606708209;0.31615527272224425;0.3743819922208786
4;0.7476969620993523;0.5038035652944162;0.2338843156440624;0.30685155099852945;0.7258329888184866;0.5649583876132965;0.2918026577681303;0.3252883205811183
5;0.7447359876019332;0.5124239398483419;0.23700433604697468;0.309796770454937;0.7425544321537018;0.49939132382472357;0.24973174892365932;0.29522260079781215
6;0.7906925893423469;0.43378163027070865;0.19973172333972583;0.2688717455042843;0.7456335663795471;0.5233565876881282;0.24566154355804126;0.3330774346987406
7;0.7733700500484324;0.4527269322347839;0.20607435907318383;0.2825229598278821;0.766400549809138;0.4543247361977895;0.2106073354681333;0.2927270953853925
8;0.8130220976113284;0.3981777632384874;0.1810847029893725;0.2477932243426311;0.7758513867855072;0.45470217168331145;0.22657106146216394;0.2751061777273814
9;0.7861891198455051;0.4230648835664963;0.19324857862163877;0.2627222819941667;0.7801937957604727;0.4677071476976077;0.22090901310245195;0.30312670866648356
10;0.8098223521007047;0.3977084261253167;0.1796800589413069;0.2503872524900555;0.7404050757487615;0.5458247885107994;0.24684878786404926;0.36562946091095605
11;0.8315272247148252;0.3560804291879488;0.16238335003744023;0.22329643554212641;0.7849800129731496;0.46961062600215275;0.21396005203326543;0.31492213209470116
12;0.8172356454168612;0.378563496087102;0.17575413925395467;0.23321397250124032;0.8094262520472209;0.39474258323510486;0.1893913596868515;0.24548446834087373
13;0.8332082263166973;0.35415866587666556;0.15822467316112082;0.22332385544089361;0.8273812929789225;0.3717292703688145;0.18076725341379643;0.22670447130997975
14;0.822441342460664;0.37110244479664134;0.16880431610518967;0.23155704901178842;0.8100714822610219;0.38868493934472403;0.17983358701070148;0.2514885472754637
15;0.8361742958982951;0.34279419178784637;0.15455517308840613;0.2145225683930504;0.8239365080992381;0.37466280261675516;0.1760034487893184;0.24007866854468982
16;0.8340995002584338;0.35960611911235507;0.1615114946583;0.2252369732035641;0.8075866758823395;0.37234826808174454;0.16910219465692838;0.24122752596934635
17;0.8314160167923607;0.35186145315526435;0.16047091126689278;0.21970140439346122;0.8226254681746165;0.36149448628226916;0.17068724346657593;0.22664564624428749
18;0.8411135258021691;0.33667875004012554;0.15196568120070017;0.211362777161895;0.8077791591485342;0.38432715013623236;0.17901782703896363;0.24398204063375792
19;0.8455058343771125;0.3281622990464964;0.14633353397312784;0.2083576860986337;0.8274040778477987;0.3494347165028254;0.15074262954294682;0.2361980602145195
20;0.8520539717060897;0.31226931530904967;0.1365036382900234;0.20175216609758956;0.8138424893220265;0.3701321355998516;0.1706812998900811;0.23833975171049435
21;0.8568174008017259;0.3064923666695836;0.13431199612211883;0.19757370579663153;0.849679563442866;0.3183273727695147;0.15189500513176124;0.1996316264073054
22;0.8587376747388563;0.309722308177671;0.13670416970841617;0.19797020025273082;0.8583556016286215;0.31444307367006935;0.14507185369729997;0.20252555310726167
23;0.8559597520412746;0.30989950388298987;0.13847484909523572;0.1974510411998543;0.8248977661132812;0.3507666582862536;0.15774715517958005;0.22868495484193166
24;0.8603185274294303;0.29896138076712975;0.13010306102977254;0.19325767241078293;0.8286515732606252;0.35770709117253624;0.1640604194253683;0.23006095439195634
25;0.8553814168292951;0.310491664404691;0.13767600504689198;0.19861463540817198;0.8270232061545054;0.3694260204831759;0.17008081364134947;0.23828881581624348
26;0.8650439839145455;0.29771142888860586;0.129500419983478;0.19182682661842013;0.8297661523024241;0.36197212611635526;0.167111345504721;0.23229768375555673
27;0.8642603562085955;0.29879722357785554;0.13103453505830645;0.1923129066392099;0.8351357916990916;0.35228084251284597;0.16461267992854117;0.22411066566904386
28;0.8486336444918051;0.3188314672203974;0.1391494747684086;0.2048532820897973;0.8286148428916931;0.34589972272515296;0.14885307687024277;0.23280055001378058
29;0.8554382648210802;0.3114346471070254;0.1376792345180551;0.2004659502338077;0.8582173665364583;0.321161217490832;0.14735689672331015;0.20891460850834848
30;0.8675306530908925;0.2969743166721708;0.1310101955881752;0.19079466850431134;0.8340102990468343;0.3676971696317196;0.17035651430487633;0.23403078044454256
31;0.8550994505031475;0.3137432721393237;0.13825126684800224;0.19982670278470052;0.852319606145223;0.3173406297961871;0.1417079333215952;0.21066891476511956
32;0.8614043924818395;0.29972962831065864;0.13222710803321164;0.1919494407305579;0.8484022120634714;0.3291381274660428;0.1501526303589344;0.21326316942771276
33;0.859206124212732;0.30418876425606584;0.13455139703399413;0.19496674789309007;0.8483018537362417;0.3211791694164276;0.14512765842179456;0.2107984021306038
34;0.8571543532783065;0.3041942807154042;0.1331964595189233;0.1961949231466317;0.8331694304943085;0.3420847706496716;0.15875008056561152;0.2199647344648838
35;0.8576795814937576;0.3096549876992633;0.13708314426336052;0.19664062448309666;0.8340961396694183;0.3497531495988369;0.1602419473230839;0.22490786934892337
36;0.8618111902252767;0.2979625596730541;0.13101642155301027;0.19185124993076957;0.8260976354281108;0.362885777403911;0.16724224301675955;0.23260888954003653
37;0.8638627801198683;0.2984495859175797;0.1308642238749508;0.19208926522014547;0.8228597660859426;0.34971761976679167;0.15180232015748818;0.23479421436786652
38;0.8583649487054649;0.3086596324163325;0.13722031939179957;0.195660026384001;0.8440596123536428;0.3336107343435287;0.15969252176582813;0.2092813216149807
39;0.8595712021673368;0.3024143979138853;0.1347227474651396;0.19291850590606943;0.8213892082373301;0.3579654969274998;0.1634368620812893;0.23100725958744686
40;0.8584834629074667;0.303599037817405;0.13441403166881735;0.1941693059141705;0.8542805492877961;0.3042401418089867;0.13506632000207902;0.20251899510622023
41;0.8604630313473618;0.30816428925981165;0.13594329589011758;0.19683200232220882;0.8501763463020324;0.34606506327788034;0.16071883390347164;0.22111855049928028
